0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.750000000000000749e-03,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000056e-01,1.000000000000000056e-01,-1.000000000000000056e-01,1.000000000000000056e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,9.500000000000001499e-03,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000111e-01,2.000000000000000111e-01,-2.000000000000000111e-01,2.000000000000000111e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.425000000000000225e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000444e-01,3.000000000000000444e-01,-3.000000000000000444e-01,3.000000000000000444e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000300e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000222e-01,4.000000000000000222e-01,-4.000000000000000222e-01,4.000000000000000222e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.375000000000000375e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e-01,5.000000000000000000e-01,-5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.850000000000000450e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-5.999999999999999778e-01,5.999999999999999778e-01,-5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.325000000000000178e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-6.999999999999999556e-01,6.999999999999999556e-01,-6.999999999999999556e-01,6.999999999999999556e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.800000000000000600e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-7.999999999999999334e-01,7.999999999999999334e-01,-7.999999999999999334e-01,7.999999999999999334e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.275000000000001021e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-8.999999999999999112e-01,8.999999999999999112e-01,-8.999999999999999112e-01,8.999999999999999112e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.750000000000001443e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-9.999999999999998890e-01,9.999999999999998890e-01,-9.999999999999998890e-01,9.999999999999998890e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.225000000000001865e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-1.099999999999999867e+00,1.099999999999999867e+00,-1.099999999999999867e+00,1.099999999999999867e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.700000000000002287e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-1.199999999999999956e+00,1.199999999999999956e+00,-1.199999999999999956e+00,1.199999999999999956e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,6.175000000000002709e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-1.300000000000000044e+00,1.300000000000000044e+00,-1.300000000000000044e+00,1.300000000000000044e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,6.650000000000003131e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-1.400000000000000133e+00,1.400000000000000133e+00,-1.400000000000000133e+00,1.400000000000000133e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,7.125000000000003553e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-1.500000000000000222e+00,1.500000000000000222e+00,-1.500000000000000222e+00,1.500000000000000222e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,7.600000000000003975e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-1.600000000000000311e+00,1.600000000000000311e+00,-1.600000000000000311e+00,1.600000000000000311e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.075000000000004396e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-1.700000000000000400e+00,1.700000000000000400e+00,-1.700000000000000400e+00,1.700000000000000400e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.550000000000004818e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-1.800000000000000488e+00,1.800000000000000488e+00,-1.800000000000000488e+00,1.800000000000000488e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,9.025000000000005240e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-1.900000000000000577e+00,1.900000000000000577e+00,-1.900000000000000577e+00,1.900000000000000577e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,9.500000000000005662e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000444e+00,2.000000000000000444e+00,-2.000000000000000444e+00,2.000000000000000444e+00,0.000000000000000000e+00
